exporter_name,exporter_key,exporterLAT,exporterLONG,hazWasteDesc,DOT/UN ID Code,DOT/UN ID Code description,DOT Packing Group,totalQuantityinShipment,units_final,ReceivingFacilityEPAIDNumber,importer_name,latitude,longitude,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,18960,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21340,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20860,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21360,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21020,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21060,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20900,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,16660,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20280,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20260,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20500,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20580,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20420,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20480,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19520,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20180,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20240,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,17220,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20240,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19040,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20280,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19840,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20240,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20980,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20520,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20320,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20540,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20240,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20140,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20680,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21020,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20620,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20720,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20100,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20760,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20620,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19600,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20040,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20500,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19620,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19740,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20480,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19040,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,18720,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,18640,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19140,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20500,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20440,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20900,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21040,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20120,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20120,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20220,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21260,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20580,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20360,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20160,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20200,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20400,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20620,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20280,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20060,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20160,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21160,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20160,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20200,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20500,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21580,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20500,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20400,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20460,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20300,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20180,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20900,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20720,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20580,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20260,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20880,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19820,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,20360,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19460,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19840,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19580,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19580,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,21000,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN2929,"Toxic liquids, flammable, organic, n.o.s.",II,19900,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,4440,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
COMPLEJO PETROQUIMICO PAJARITOS,E18A3453,18.1258,-94.43453,"DICHLOROETHYLENE, TRICHLOROETHYLENE",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,1300,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,WASTE PAINT,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",II,240,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,ACTIVATED CARBON FILTERS WITH LEAD,NA3077,"Hazardous waste, solid, n.o.s.",III,113,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,ACETONE,UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,874,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,CARBON FILTERS,UN1362,"Carbon, activated",III,89,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,ACTIVATED CARBON FILTERS WITH LEAD,UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,188,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,ACTIVATED CARBON FILTERS WITH LEAD,NA3077,"Hazardous waste, solid, n.o.s.",III,758,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,CARBON FILTERS,UN1362,"Carbon, activated",III,506,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,ACETONE,UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,1068,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,ACETONE,UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,1929,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,"WASTE CARBON, ACTIVATED (CARBON FILTERS)",UN1362,"Carbon, activated",III,179,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,ACTIVATED CARBON FILTERS WITH LEAD,UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,254,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
EMERPOWSYS S DE RL DE CV,E26A3795,26.02279,-98.23795,WASTE PAINT,UN1263,"Paint including paint, lacquer, enamel, stain, shellac solutions, varnish, polish, liquid filler, and liquid lacquer base",II,549,kilograms,TXD055141378,CLEAN HARBORS INC,29.6941654,-95.0923502,
